created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-01-31 10:10:51+00:00,RT @anoophilip: South China Morning Post gets facts right. https://t.co/xj0ly7efSL,JediPro,mumbai india,Stay the Hell at Home!,397,315,35163,False,South China Morning Post gets facts right. https://t.co/xj0ly7efSL
2020-01-31 10:10:53+00:00,RT @radhikasan: South China Morning Post refuses to call Arnab a journalist. https://t.co/qmxmlaC5RN,ramya_ranjini,chennai india,Flamethrower and a Fresh Flower on a sugar high,1589,391,26813,False,South China Morning Post refuses to call Arnab a journalist. https://t.co/qmxmlaC5RN
2020-01-31 10:10:56+00:00,RT @RanaAyyub: Only South China Morning Post got it right 👏 https://t.co/KPdWAEvKei,zameer022,udupi india,Fajr Salah makes me Special,16,68,1678,False,Only South China Morning Post got it right 👏 https://t.co/KPdWAEvKei
2020-01-31 10:10:56+00:00,RT @RanaAyyub: Only South China Morning Post got it right 👏 https://t.co/KPdWAEvKei,gill7gurdarshan,sangrur pb india,"ਨਿਸਚੈ ਕਰ ਅਪਨੀ ਜੀਤ ਕਰੋ Farming/Old Nabhite 88,PU Chd /Literary buff",372,1072,87514,False,Only South China Morning Post got it right 👏 https://t.co/KPdWAEvKei
2020-01-31 10:10:56+00:00,"RT @mindthiskapoor: Just imagine You order Mask for protection against Corona Virus and come to know , it being shipped from China 🤔",RohitThakurgi,hyderabad india,,230,2760,60995,False,"Just imagine You order Mask for protection against Corona Virus and come to know , it being shipped from China 🤔"
2020-01-31 10:10:57+00:00,"RT @bhaiyyajispeaks: 5 pilots, 15 cabin crew, 5 doctors &amp; 1 para medic along with Amitabh Singh Chief of Pilots in Air India left for Wuhan…",Sanwal37618125,dehradun india,रास्ट्रवादी,581,1065,21192,False,"5 pilots, 15 cabin crew, 5 doctors &amp; 1 para medic along with Amitabh Singh Chief of Pilots in Air India left for Wuhan to evacuate Indians. Big Salute to the heroes. 👏 #CoronavirusOutbreak https://t.co/K0TaVsmHCh"
2020-01-31 10:10:59+00:00,"RT @bhaiyyajispeaks: 5 pilots, 15 cabin crew, 5 doctors &amp; 1 para medic along with Amitabh Singh Chief of Pilots in Air India left for Wuhan…",monty_jn,india,,33,969,1000,False,"5 pilots, 15 cabin crew, 5 doctors &amp; 1 para medic along with Amitabh Singh Chief of Pilots in Air India left for Wuhan to evacuate Indians. Big Salute to the heroes. 👏 #CoronavirusOutbreak https://t.co/K0TaVsmHCh"
2020-01-31 10:11:03+00:00,"Two coronavirus cases confirmed in UK

https://t.co/mutKn2FIIy",anthonyt525,shimla india,Everything is designed. Few things are designed well. Try to be the part of that.,28,208,872,False,
2020-01-31 10:11:04+00:00,"RT @Leopard212: These Gallant Women and Men of @airindiain - They are flying into the unknown, to bring our kids home safe..
The crew of Ai…",samir_patil,india,Peopled Geeks rule the World. I am a |-|@(k3r on the way.,651,893,469436,False,"These Gallant Women and Men of @airindiain - They are flying into the unknown, to bring our kids home safe..
The crew of Air India Special Air Mission- VT ESP (AJANTA) to Wuhan.
They are our National Heroes.. Yes, they are! https://t.co/s3KXp102KV"
2020-01-31 10:11:05+00:00,"RT @ShivAroor: Indian citizens being brought back from Wuhan, China will will be immediately transferred to this 300-bed Indian Army quaran…",ashish_dagwar,maharashtra india,"Bjp member RSS Turbine specialist Entrepreneur , love cars ,fighter jets indianarmedforces fan wildlife lover save 🐯🐯🐅🐅 flby @piyushgoeloff @priyasethibjp",1233,4995,73760,False,"Indian citizens being brought back from Wuhan, China will will be immediately transferred to this 300-bed Indian Army quarantine facility in Manesar near Delhi, where they will be monitored for two weeks. Patients to be isolated based on #CoronaVirus screening. #coronavirusindia https://t.co/mcbCaUS6Fw"
