created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-03-11 15:00:02+00:00,"RT @SnehaMKoshy: 😊
The 3-year-old child tested positive for #coronavirus is stable.
""The child loves Italian food, so pasta etc is being ma…",nithesh_pnr,payyannur india,I open beer bottles with my teeth.,165,362,659,False,"😊
The 3-year-old child tested positive for #coronavirus is stable.
""The child loves Italian food, so pasta etc is being made available for the child"",  says Ernakulam District Collector S Suhas, with a smile himself! #Kerala

Another bit of sunshine!

https://t.co/jpiJfvtNOm"
2020-03-11 15:00:05+00:00,"Stay safe &amp; stay updated
Use masks and hand sanitizer , avoid public gathering 
  #Saynotohandshake 
#usenamaste🙏🙏
#COVID19india #coronavirus https://t.co/O6NmUxbbBm",GoleReddy,pune latur mh india,"Ek aur Engineer ;

Webseries and books
🇮🇳🇮🇳",19,192,570,False,
2020-03-11 15:00:05+00:00,RT @JonathanLanday: Coronavirus: Up to 70% of Germany could become infected - Merkel https://t.co/GqreYxGgMM,PrabhatKuber88,maharashtra india,Trading with flow to mark a name. learning the graph.Creating curve based on certain dynamics to purse the inner peace.,68,315,991,False,Coronavirus: Up to 70% of Germany could become infected - Merkel https://t.co/GqreYxGgMM
2020-03-11 15:00:07+00:00,RT @Independent: Coronavirus conference 'cancelled due to coronavirus' https://t.co/yXLdcxq0lk,usarthak34,pune india,Sweeeet,41,279,484,False,Coronavirus conference 'cancelled due to coronavirus' https://t.co/yXLdcxq0lk
2020-03-11 15:00:08+00:00,"RT @ahmermkhan: Coronavirus Conference Gets Canceled Because of Coronavirus.

https://t.co/XZeQMyxRLW",navpreetc,new york ny mumbai india,,271,3789,7313,False,"Coronavirus Conference Gets Canceled Because of Coronavirus.

https://t.co/XZeQMyxRLW"
2020-03-11 15:00:11+00:00,"RT @ShefVaidya: The Uber driver testing positive for #coronavirus in Pune is scary, considering the number of people he must have ferried a…",radshy64,thane india,"Namo again in 2019, 24, 29, - - - -",407,396,76355,False,"The Uber driver testing positive for #coronavirus in Pune is scary, considering the number of people he must have ferried around in the last one week."
2020-03-11 15:00:15+00:00,"RT @Swamy39: Due to reasons arising from Corona Virus rising cases, I am reluctantly cancelling all my travel [out of Delhi] programmes til…",malikrohit91,new delhi india,,94,912,25912,False,"Due to reasons arising from Corona Virus rising cases, I am reluctantly cancelling all my travel [out of Delhi] programmes till March 27th. A further review will be made after March 20th. To all my enthusiastic organisers I express my deep regret for this."
2020-03-11 15:00:15+00:00,RT @sri50: Petition filed at Madras High Court seeking to stay #IPL2020 following #Coronavirus threat across the world,Muralivjfan,chennai india,Music 🎶💕only inspired & Adicated to @actorvijay Annan...💯 💓loyal fan of gorgeous @samanthaprabhu2❤️ & fan of @MalavikaM_ @❤️🤩 #Anirudh😍 #Dhanush😎,535,1333,23946,False,Petition filed at Madras High Court seeking to stay #IPL2020 following #Coronavirus threat across the world
2020-03-11 15:00:16+00:00,"RT @NewIndianXpress: With Mumbai recording its first cases, the number of persons in #Maharashtra who have tested positive for #COVID19  ha…",piyushn,mumbai india,"Strategy + Startups + Task. 

Foodie + Music + Gamer + Social Service. 

All and All - GG!",4092,3139,32933,False,"With Mumbai recording its first cases, the number of persons in #Maharashtra who have tested positive for #COVID19  has gone up to seven. 

Follow LIVE updates here👇
https://t.co/q26rjHAj95"
2020-03-11 15:00:17+00:00,"@TimesNow @Tejasvi_Surya On fire🔥🔥
But I found the mention of Chinese in ur speech (which is the truth) a bit inappropriate.... especially when Modi ji is trying to make sure China doesn't halt us in every stage.... What u told is a universal truth. But not to be told. 
Ps. Just a thought.",Shashank_1902,bengaluru india,"I may not appear the same to all of YOU ;) 
#GameofThrones
#PotterHead
#Friends
#BookGeek",285,177,14678,False,
2020-03-11 15:00:18+00:00,"RT @BTSChartDaily: ""We dont know if @BTS_twt will move forward with their plans for the US tour. For now,we will have to monitor the corona…",kaira_04_kaira,india,"BTS PAVED THE WAY..
BLACKPINK IS THE REVOLUTION..",93,94,21034,False,"""We dont know if @BTS_twt will move forward with their plans for the US tour. For now,we will have to monitor the coronavirus situation before making decision"" BH Entertainment offical said"" — According to Korean Time

#BoywithLuv #BestMusicVideo #iHeartAwards"
2020-03-11 15:00:20+00:00,"RT @GabbbarSingh: Coronavirus was seen packing his stuff after listening to this. 

 https://t.co/7jOiV48nwy",saurabdongare,pune india,CS undergrad @ Pune University.,29,190,72,False,"Coronavirus was seen packing his stuff after listening to this. 

 https://t.co/7jOiV48nwy"
2020-03-11 15:00:33+00:00,RT @ChaiMIRROR: Two positive cases of Corona virus in Mumbai. Two out of six patients admitted at Kasturba Hospital test positive. 7 cases…,writemeenal,mumbai india,"Newspaperwoman, author of Death in Mumbai. Tweets endorse personal views, and not necessarily the newspaper's.",6349,107,6080,True,Two positive cases of Corona virus in Mumbai. Two out of six patients admitted at Kasturba Hospital test positive. 7 cases tested positive in Maharashtra so far @MumbaiMirror
2020-03-11 15:00:39+00:00,"Girls Are Like CORONA, Better Stay Away....

#Peace",DMONICOFFICIAL,new delhi india,"D-MONIC is a Trap, Electro and Progressive House Artist. I'm a Live Performing ARTIST.",27,77,191,False,
2020-03-11 15:00:41+00:00,Indians won't take Corona virus seriously until there is a Tarak Mehta special awareness episode on it.,jokebazz,mumbai india,Chartered Accountant by profession. Pro day dreamer by passion. Jokes | Memes | Puns | Humour | Entertainment | Shit posting. Liverpool FC❤️,11469,454,118571,False,
2020-03-11 15:00:46+00:00,"RT @sanjeevsanyal: Why drag India into it? So far at least, we have managed this better than many others...... And we did not create this c…",samikm_2003,pune india,,657,3334,167024,False,"Why drag India into it? So far at least, we have managed this better than many others...... And we did not create this crisis in the first place. https://t.co/x9tqGh6ZG5"
2020-03-11 15:00:46+00:00,"RT @JimMarous: Banking Must Provide Financial Relief in Times of Economic Stress

https://t.co/4Dsa9Is5ij

Insights from: @BrettKing @AlexH…",rahulmeher,india,Business Needs Driving Data Architectures to Evolve & Adapt as Data Holds the Key. Business is looking techniques for accurate information & cost-effective.,3400,2907,13350,False,"Banking Must Provide Financial Relief in Times of Economic Stress

https://t.co/4Dsa9Is5ij

Insights from: @BrettKing @AlexH_Johnson @leimer @Clagett @rshevlin @psb_dc 

#banking #fintech #finserv #coronavirus 
@FinancialBrand @ipfconline1 @MikeQuindazzi @evankirstel @KirkDBorne https://t.co/q07e7apCka"
2020-03-11 15:00:47+00:00,"RT @HannahNamMD: 🚨🇰🇷South Korea Press Conference Summary 030920 #COVID19 

""Korea has faced difficulties w #COVID19 as the previous model o…",suddentwilight,india,{Photographer } {HR} {Blogger} { Fashion } { Yoga } { Travel } { Handmade } Above all I am badass! views expressed here are my own,8297,807,76941,False,"🚨🇰🇷South Korea Press Conference Summary 030920 #COVID19 

""Korea has faced difficulties w #COVID19 as the previous model of isolation/quarantine no longer seemed feasible. 

Rather,  we believe that we have created a new model fit for a pandemic in a globalized world."" /1"
