created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-03-28 22:00:08+00:00,ETAuto | Tata Sons pledges Rs 1000 crore in fight against Covid-19 https://t.co/7Mk7TO4Run,ETAuto,new delhi india,"The Economic Times, The No.1 Business Daily In India, is your most trusted resource on #cars #bikes & #automobiles",27991,97,81722,False,
2020-03-28 22:00:09+00:00,"RT @Animehla: What China Did To Rest Of The World, Arvind Kejriwal Did To Rest Of The India Unforgivable. 

#ArrestKejriwal https://t.co/T4…",SK4714RP,bihar india,,6,81,35,False,"What China Did To Rest Of The World, Arvind Kejriwal Did To Rest Of The India Unforgivable. 

#ArrestKejriwal https://t.co/T4HIne1oNE"
2020-03-28 22:00:13+00:00,@JPNadda @myogiadityanath @narendramodi @PMOIndia I request #President_of_India to take Charge of #Delhi_state_Govt. On immediate basis otherwise India will pay very High cost of this CM Working like a #Chinese Agent ?  #Kejriwal. #Covid19 #Corona,Arjunpa05665292,mumbai india,"I love my country, Thats why I love modi ji..",91,183,307,False,
2020-03-28 22:00:21+00:00,"RT @MinhazMerchant: Total number of deaths from #COVID19 in South Asia as of March 28 is 36: India (20), Pak (11), Bangladesh (5), Sri Lank…",findrajnisharma,india,,530,230,29877,False,"Total number of deaths from #COVID19 in South Asia as of March 28 is 36: India (20), Pak (11), Bangladesh (5), Sri Lanka (0). Heat? Immunity? Other reasons? 

This👆🏻despite poor health infra in subcontinent."
2020-03-28 22:00:22+00:00,"RT @dhruv_rathee: Yogi promised 1000 buses

Thousands of people assembled at the bus station wanting to go back home. But did the promised…",MattasNeetu,dwarka new delhi india,Humanity is the only religion I believe in .,1320,367,97071,False,"Yogi promised 1000 buses

Thousands of people assembled at the bus station wanting to go back home. But did the promised number of buses come to pick them up? 

One blunder after another in planning / promise / execution of lockdown https://t.co/ZoRT32Clrd"
2020-03-28 22:00:23+00:00,"RT @SinghNavdeep: Contributed.

Let's all contribute for those who are not as lucky as us!

https://t.co/PKgnUhYega",SachinsTweet,india africa uae,⚡Defence🌟Strategic Studies🌟Counter Insurgency/Terrorism♨Karma कर्म♥BeingHuman😊Proud हिन्दुस्तानी🇮🇳Respect MenInUniform🙏🌐RTaren'tEndorsements ✴NationFirst,1019,4888,54758,False,"Contributed.

Let's all contribute for those who are not as lucky as us!

https://t.co/PKgnUhYega"
2020-03-28 22:00:26+00:00,RT @urstrulyMahesh: The lockdown situation adversely impacts the lives of daily wage cine workers. Will be contributing Rs. 25 lakhs toward…,iamvanchinathan,tiruchirapalli india,Customer Support Engineer @ Forbes Technosys Limited,354,891,29583,False,The lockdown situation adversely impacts the lives of daily wage cine workers. Will be contributing Rs. 25 lakhs towards Corona crisis charity for TFI workers. Requesting all fellow actors to come forward and make their contributions in these testing times 🙏🙏 #StayHomeStaySafe
2020-03-28 22:00:32+00:00,https://t.co/Hrggqorra1 RT @Jtweeter4T: Coronavirus: Why Germany's death rate is lower than Spain or Italy https://t.co/gBhgk7HPCH,sbmahapatra1,mumbai india,Specialization in IT and Telecom Solutions and Services with a focus on Integration Frameworx,318,663,14546,False,
2020-03-28 22:00:43+00:00,RT @Aabhas24: 9/n @FridaGhitis noted in WP on 26/10/17: China worked tirelessly behind the scenes to help Tedros defeat the UK candidate  @…,satymeva_jayate,india,,375,1826,70904,False,"9/n @FridaGhitis noted in WP on 26/10/17: China worked tirelessly behind the scenes to help Tedros defeat the UK candidate  @davidnabarro . Tedros’s victory was also a victory for Beijing, whose leader Xi  has made public his goal of flexing China’s muscle in the world.”"
2020-03-28 22:00:50+00:00,RT @TheDeshBhakt: Now #ArrestKejriwal is trending on the top - the IT Cell is blaming him for the #AnandVihar fiasco and the #LockdownWitho…,HumairaSalim3,new delhi india,Mere Mortal.....Dust Unto Dust.,24,34,841,False,"Now #ArrestKejriwal is trending on the top - the IT Cell is blaming him for the #AnandVihar fiasco and the #LockdownWithoutPlan fallout!
@ArvindKejriwal will realise that this 'balancing' game is short-lived - he will be left out to dry - sooner than later 😛 https://t.co/3NCSmWCN7T"
