created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-05-15 15:10:38+00:00,"RT @himantabiswa: Alert ~ 15 persons are tested #COVID19 + in Kamrup Metro. All are related to patient from Guwahati's Fancy Bazaar, who te…",SabirAk78470771,sivasagar assam india,"I am a student of Delhi Public, ONGC, Nazira, Assam, India.
I always thinks about future not past.",4.0,82.0,33.0,False,"Alert ~ 15 persons are tested #COVID19 + in Kamrup Metro. All are related to patient from Guwahati's Fancy Bazaar, who tested + recently. All under quarantine and please dont panic.

↗️Total cases 79  
↗️Discharged 39
↗️Active cases 37 

Update 7.10 pm/May 13

#AssamCovidCount"
2020-05-15 15:10:38+00:00,"First thing is to give bonus mark's  to final year students and promote 1st &amp; 2nd year students to next class, @NSUICG demands is justified b'coz during this epidemic, students can get help and their future is also safe.
Thankyou for raising imp issue.
#GeneralPromotionBonusMarks",KaunenAnsari09,raipur india,Politician • District Coordinator Surajpur @IYCChhattisgarh • Ex State Coordinator @NSUICG • Former District Coordinator @NSUICGSurajpur • My Ideal @TS_SinghDeo,850.0,100.0,37204.0,False,
2020-05-15 15:10:38+00:00,Donald Trump utterly failed to prepare for coronaviurs pandemic: Joe Biden https://t.co/5vLLPbUfoq,shardauniquepro,mumbai india,Article writer-Blogger,29.0,24.0,4902.0,False,
2020-05-15 15:10:39+00:00,RT @KOLLEO: @SomnathSam4 @HBengal @janata_yuva @me_locket @Amitava_BJP @BJP4Bengal @datta_hira @subratowb @ChaitalyRoy @SapnaYa19548558 @Pa…,FansOfKOLLEO,india,Fans & Followers of Sri Saroop Chattopadhyay (KOLLEO) @KOLLEO,935.0,164.0,14458.0,False,"@SomnathSam4 @HBengal @janata_yuva @me_locket @Amitava_BJP @BJP4Bengal @datta_hira @subratowb @ChaitalyRoy @SapnaYa19548558 @PayelDa56572248 @KhanSaumitra @ujjwalpareek @abpanandatv @MyAnandaBazar @IamSumanDe @suparnomoitra @swapan55 @Sujan_Speak @adhirrcinc @SubrotoChaterje @Abhijit38305132 @JontyMrinmoy @Bhaskar72209600 @Bunibroto @Dibyend48970765 @anandbhansali1 @AlakanandaJole @abhbasak @omkalbhirav As #TMC person already clarified in a #TVdebate that they can't ask anything to #CESC.
#MamataBanerjee Govt will fall down if they say anything to CESC.
Now see the result, a restaurant owner received Rs64320/- bill, when resturant is closed due to #Lockdown 
#MamataDahaFail https://t.co/cWAE7oxKOy"
2020-05-15 15:10:40+00:00,"#@PrakashJavdekar  ji for God sake help the poor on roads to reach home .In 4 th lockdown open the market, Pvt office partially eg shop of different types shud open for2days alternatively Office, shops  of same nature adjacent 2 on another shud open alternatively to avoid cluster",neelu_anil,shimla h p india,I am the greatest.  Honest complement needed,8.0,88.0,2986.0,False,
2020-05-15 15:10:41+00:00,"RT @TusarMajumdar2: The police, which is out there to help people survive the Corona outbreak, are getting violently beaten. Is the entire…",Mrinmoy38341582,india,pharmacy student,5.0,36.0,559.0,False,"The police, which is out there to help people survive the Corona outbreak, are getting violently beaten. Is the entire law and order of West Bengal also in a lockdown? 
#MamataDahaFail https://t.co/TyNOMy5Ngp"
2020-05-15 15:10:42+00:00,RT @Nishaku36206002: #आखिर_कब_होगी_जॉइनिंग #On getting joining letter we resigned our old job and come to join this job but unfortunately c…,ANILyadav747970,lucknow india,"ALP.    
100% follow back.",760.0,797.0,8959.0,False,"#आखिर_कब_होगी_जॉइनिंग #On getting joining letter we resigned our old job and come to join this job but unfortunately could not report due to lockdown... now we are unemployed since 2month.. nd now trains r also resumed so plz resume our joining process.
@drmrnc 
 
@PiyushGoyal"
2020-05-15 15:10:43+00:00,RT @AamAadmiParty: Mr @rahiskhan77 and his team is sanitizing the Shelter Homes of Delhi Govt and helping the Government to fight against #…,Gaurav_billonia,delhi india,Professional Cricket Player 🏏🏏🏏🏏,40.0,32.0,6170.0,False,"Mr @rahiskhan77 and his team is sanitizing the Shelter Homes of Delhi Govt and helping the Government to fight against #Corona

With citizens like you, Delhi will definitely defeat #Corona. https://t.co/nbJGDonh1P"
2020-05-15 15:10:45+00:00,"RT @MumbaiMirror: Over 20,000 #COVID patients likely to need hospitalisation as the city peaks in a week or so; All treatments&amp;procedures –…",suddentwilight,india,{Photographer } {HR} {Blogger} { Fashion } { Yoga } { Travel } { Handmade } Above all I am badass! views expressed here are my own,8302.0,809.0,77187.0,False,"Over 20,000 #COVID patients likely to need hospitalisation as the city peaks in a week or so; All treatments&amp;procedures – except maternity care, cancer, dialysis, strokes and trauma care – to be suspended.

#COVID19
#coronavirus
#mumbaifightscovid19

https://t.co/QqS7MCOfKg"
2020-05-15 15:10:47+00:00,RT @sagarcasm: I have gained 5 kgs of weight. The only person happy in this lockdown is my mother.,VermaSaab64,dehradun india,Strangers think I am quite but only my friends know how insane I am! 😜😁,198.0,1307.0,27751.0,False,I have gained 5 kgs of weight. The only person happy in this lockdown is my mother.
2020-05-15 15:10:47+00:00,IIT Kanpur team team up with Bharat Dynamics to manufacture ventilators for Covid patients https://t.co/Rpxf2K1N8D via @IndianExpress,munishjauhar,chandigarh india,#Entrepreneur #Investor #ArtLover #Birder #MarathonRunner #Photographer #MusicLover #LoveToRead #Student #Husband #Father #GlobalShaper #Founder - @graycelltech,2236.0,1416.0,9665.0,False,
2020-05-15 15:10:48+00:00,RT @AJEnglish: Indian media accused of Islamophobia for its #coronavirus coverage https://t.co/EZG12DCjWP https://t.co/mdqEmRnWWq,AnsariSultan0,india,Official Account / Social Activist/ Humanity /MY Haters Is My Power / India Muslim /No time to argue/Etc 😍,1316.0,290.0,10733.0,False,Indian media accused of Islamophobia for its #coronavirus coverage https://t.co/EZG12DCjWP https://t.co/mdqEmRnWWq
2020-05-15 15:10:50+00:00,ACOs ask Trump admin for more help to cope with coronavirus https://t.co/sFLxfEjmhU,hscelebrities,hyderabad india,,101.0,172.0,62313.0,False,
2020-05-15 15:10:50+00:00,"RT @ShefVaidya: Hindu temples pay taxes, Hindu temples run open kitchens, Hindu temple trusts run schools, hospitals, ambulance services, H…",GaurangShah10,mumbai india,,149.0,157.0,4160.0,False,"Hindu temples pay taxes, Hindu temples run open kitchens, Hindu temple trusts run schools, hospitals, ambulance services, Hindu temples have donated huge amounts to the govt’s efforts to fight #Covid19. And yet, everyone from @INCIndia to @cpimspeak want to loot 🛕 only!"
2020-05-15 15:10:51+00:00,"RT @drharshvardhan: A #Family is an anchor during rough weather. In these #COVID19 times, #families around the world have shown remarkable…",PIBKolkata,kolkata india,"Official Twitter account of Press Information Bureau, West Bengal, Kolkata, Government of India",5798.0,205.0,22272.0,True,"A #Family is an anchor during rough weather. In these #COVID19 times, #families around the world have shown remarkable courage &amp; strength, esp the families of #CoronaWarriors. A big Salute to all of you!
Happy International Day of Families
#InternationalDayOfFamily https://t.co/bDc11VekBU"
2020-05-15 15:10:51+00:00,"RT @ChillamChilli_: Yes Arfa, the one’s who are in Greenzone and have no corona cases. Unlike others 😏😏 https://t.co/7Fll9ZdM0n",Virodhanam_dhi,india,"Follower of world's oldest surviving 'dharma'.
sarey to-eat/re-too-eat kalpanik hai, vastavikta se koi take and give nahi.",271.0,165.0,2993.0,False,"Yes Arfa, the one’s who are in Greenzone and have no corona cases. Unlike others 😏😏 https://t.co/Aai4c4JajC https://t.co/7Fll9ZdM0n"
2020-05-15 15:10:51+00:00,RT @sudhirchaudhary: Setting up an alternative facility. I’ll be hosting DNA from a smaller studio tonight. ONE member of the @ZeeNews team…,Ashish78560288,uttar pradesh india,I am proud to be a teacher. I m a teacher and I touch the future .,21.0,118.0,316.0,False,"Setting up an alternative facility. I’ll be hosting DNA from a smaller studio tonight. ONE member of the @ZeeNews team has tested COVID positive. In compliance with safety measures,our premises are being sanitised. But the show must go on. See you at 9! https://t.co/nEkecmiyMQ"
2020-05-15 15:10:53+00:00,RT @ahmedabadmirror: AIIMS warns that mobile phones can be a potential carrier of the virus and lead to infection among healthcare workers.…,vasudevg,bangalore india,Technology Enthusiast | Blogger | Windows Insider MVP | Twitter Translator | Windows Live Butterfly when it was flying | World Politics,4887.0,2624.0,165093.0,False,"AIIMS warns that mobile phones can be a potential carrier of the virus and lead to infection among healthcare workers.

#COVID19 #IndiaFightsCOVID19

https://t.co/IQQcjIdPe5"
2020-05-15 15:10:53+00:00,"RT @RichardvReeves: 1/13 #COVID19 is a serious mankiller. 
Thread: https://t.co/QLBS7VHR6R",im_Srivastav,varanasi india,"Prof. Accountant Ex Member BJP Samvad Cell, Ex Member ABVP 
@NarendraModi 
उठो जवानों देश की वसुंधरा पुकारती, देश है पुकारता पुकारती मां भारती।",807.0,293.0,36915.0,False,"1/13 #COVID19 is a serious mankiller. 
Thread: https://t.co/QLBS7VHR6R"
2020-05-15 15:10:53+00:00,"RT @BollyNumbers: #Punjab Covid19 update 

Official Clarification 

https://t.co/mONDxOv8im 

👇 https://t.co/SUy8rZQ6L3",jayeshn143,india,"🙏Stay in your Home and Safe you and your family because this is a Horrible Situation.🙏
 
 Auto Retweeted",178.0,257.0,4100.0,False,"#Punjab Covid19 update 

Official Clarification 

https://t.co/mONDxOv8im 

👇 https://t.co/SUy8rZQ6L3"
