created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-02-25 12:13:38+00:00,"@JustPunforfun Corona virus effect And GDP is shrinking , people expected now it's reality ☺️ market trades 6 months forward imagine what's going to happen 6 months later",coolnittu,india,#Creative #Optimistic #Intitutive #Visionery #spiritual #Positive #Hardworking,465,65,64548,False,
2020-02-25 12:13:42+00:00,"Coronavirus outbreak death toll reaches 2666 in #China as new cases fall, global figures cross 80,000 mark

#CoronavirusOutbreak

https://t.co/7OE97fCDD9 https://t.co/MTocaiayWs",Indsamachar,india,"The absolute truth is ‘Aham Brahmasmi’ rest all is relative and NEWS. News is News.We are here to help Deliver it ,not Stop it .",7222,0,20000,False,
2020-02-25 12:13:46+00:00,"Italy reports coronavirus case in Sicily, first south of Rome https://t.co/uiVDTtSGeR",moomblr,mumbai india,"Information at your fingertips from top social media news on topics to share on Facebook, YouTube, Google, Twitter and More.",1144,1916,241832,False,
2020-02-25 12:13:58+00:00,RT @BNODesk: BREAKING: Iran's deputy health minister tests positive for coronavirus; he had previously looked unwell during a press confere…,viratfx,india,Stocks,121,372,12872,False,BREAKING: Iran's deputy health minister tests positive for coronavirus; he had previously looked unwell during a press conference https://t.co/at0DHN0m3a
2020-02-25 12:14:03+00:00,"RT @Reuters: South Korea to test 200,000 members of church at centre of coronavirus outbreak https://t.co/1rzsc2F5jI https://t.co/SpuyRfGnjD",commonraj,assam india,"Kokrajhar District Congress Committee
(General Secretary)
🐦",449,728,42788,False,"South Korea to test 200,000 members of church at centre of coronavirus outbreak https://t.co/1rzsc2F5jI https://t.co/SpuyRfGnjD"
2020-02-25 12:14:03+00:00,"Italy probes “insane” prices for coronavirus masks, sanitizers https://t.co/isPPlCss2S",moomblr,mumbai india,"Information at your fingertips from top social media news on topics to share on Facebook, YouTube, Google, Twitter and More.",1144,1916,241832,False,
2020-02-25 12:14:03+00:00,"@realDonaldTrump @narendramodi @POTUS US President Donald Trump assures that #Coronavirus is very well under control in America, adds that even India does not have much of a problem w.r.t #Coronavirus 

#NamasteTrump #TrumpIndiaVisit @POTUS https://t.co/rY9dVQmqHg",CNBCTV18Live,india,The CNBC-TV18 news ticker on Twitter. The news breaks here first.,769203,549,907720,True,
2020-02-25 12:14:08+00:00,@Bharatwashi1 @prasad_perla @AjitsinhJagirda @bgopu1973 @swetamishraa @Satishrathod100 @WishMaster2019 @GenDADange @jitin_bhalla @shytigress @dharmvirjangra9 @Drsunandambal @Saliltoday @INSANATAN @BHARATMACHINE99 @surewrap @Savitritvs @gouranga1964 @NaniBellary @paperrose2k @sukumaranlens @sinhapurna13 @sethia_b @GenPanwar @Divyamshu_2010 @AnkushD65021363 @BachaoIndiako @BillionIndian @DebashishHiTs @GianChandBjp @GKrishn81730158 @GomatamRavi @kailashkaushik8 @KEYESEN2000 @macharajarao @nalini51purohit @narendravarma49 @NationmyFamily @panditsripathak @URRao10 @Devarshi_2010 @shashkthindu @AlokReporter @aajtak @ArvindKejriwal @AmitShah @narendramodi chinas gifts to the world-1.COMMUNISM 2.CORONAVIRUS.both are very dangerous for whole world.,SUPERINDIANIST,bharat india odisha,"🇮🇳indian ultra-nationalist.jingoist.patriot.nation-first.hindu.bengali.egalitarianist,pro-indian military,nuclear weapons.anti-communism,islamism,evangelism.",6616,6627,129636,False,
2020-02-25 12:14:12+00:00,RT @SCMPNews: Two Wall Street Journal reporters have left China after being expelled over a “racist” headline. A third expelled journalist…,gillksharp1,hong kong india uk,Viewing 🌍 Affairs 360 degrees. Retweets are not an endorsement : Simply food for thought 🤔,1683,3540,18936,False,Two Wall Street Journal reporters have left China after being expelled over a “racist” headline. A third expelled journalist is still in Wuhan’s #coronavirus lockdown https://t.co/iXjwi25Gdm https://t.co/zcupRbA22M
2020-02-25 12:14:25+00:00,RT @ConflictsW: Deputy Health Minuster of Iran confirms he has the Coronavirus. He has been briefing Iranian officials and journalists of t…,iankusharoraa,punjab india,royal punjabi 👑 gym lover 💪 ੴ 🙏nirbau nirver 🙏 waheguru 🙏,593,548,70575,False,"Deputy Health Minuster of Iran confirms he has the Coronavirus. He has been briefing Iranian officials and journalists of the past few days
#Iran #Coronavirus https://t.co/JnMMtFYRPt"
