created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-02-29 14:00:46+00:00,Dangal did strong business in China. His next film is about to release too. Not difficult to see the correlation tbh https://t.co/QVseLmGZgQ,micky864,india,,487,476,91776,False,
2020-02-29 14:00:50+00:00,RT @GargiRawat: What now ! #coronavirus,nirav013,india,"My tweets are my running commentary of thoughts and excerpts of what I read/absorb. More info, less bakwas. ....",424,5004,17512,False,What now ! #coronavirus https://t.co/c3ksfClO0b
2020-02-29 14:00:50+00:00,"RT @Sameer26464531: Learn from CHINA
#BanTheBook
#BinThebook",Mann_Banarasiya,new delhi india,"भोले के भक्त, Proud indian, Neither Secular nor Socialist.",925,822,12668,False,"Learn from CHINA
#BanTheBook
#BinThebook"
2020-02-29 14:00:52+00:00,RT @BangtanINDIA: #BTSARMY have donated 300+ million Won (Rs- 1.8 Crores) so far to Hope Bridge National Disaster Relief Association to hel…,im_rhea1,india,"Love myself💜
#Vk #SRK
#Bts #JIMIN #army #Ot7
#Arijitsingh",42,45,25617,False,"#BTSARMY have donated 300+ million Won (Rs- 1.8 Crores) so far to Hope Bridge National Disaster Relief Association to help those affected by Covid-19 .

So proud of Karmys . Thank you !_! 💜💜💜💜💜💜💜
@BTS_twt #BTS 
 https://t.co/mvIVJW8vwn"
2020-02-29 14:00:54+00:00,RT @rohini_sgh: How touching. If only he could have also seen the tragedy that unfolded in Delhi and conveyed his heartfelt condolences for…,Ashish82_Delhi,new delhi india,Finance Professional | Retweets are not endorsement,460,510,7528,False,"How touching. If only he could have also seen the tragedy that unfolded in Delhi and conveyed his heartfelt condolences for those who have lost everything. But then the times we live in, Beijing moves our movie stars more than Delhi. https://t.co/7zQ79oKWG7"
2020-02-29 14:01:00+00:00,RT @AJEnglish: Americans stock-up on supplies as coronavirus fear spreads https://t.co/18Rbyj2yqX https://t.co/ekY6EZrOpn,mdreyaz09,delhi india darbhanga bihar,,26,422,3267,False,Americans stock-up on supplies as coronavirus fear spreads https://t.co/18Rbyj2yqX https://t.co/ekY6EZrOpn
2020-02-29 14:01:05+00:00,RT @QuickTake: One of the most popular beer brands in the world has taken a hit from the #coronavirus https://t.co/fHL6P62lAv,JMJjosephxavier,tamil nadu india,#catholic,685,4229,33794,False,One of the most popular beer brands in the world has taken a hit from the #coronavirus https://t.co/fHL6P62lAv
2020-02-29 14:01:11+00:00,"RT @AintreeIron: Mad thing is. 
If the Coronavirus does come up against this Liverpool squad, it’ll look like it has a really good chance o…",AmythLFC,pune india,Resource Analyst 💼🖥️ | Liverpool FC ⚽ YNWA JFT96 | Metalhead 🤘☯,583,900,15511,False,"Mad thing is. 
If the Coronavirus does come up against this Liverpool squad, it’ll look like it has a really good chance of winning and then out of nowhere the lads will do just enough to beat it."
2020-02-29 14:01:12+00:00,"RT @China_Amb_India: Deeply touched by emotional message from #AamirKhan, movie star &amp; ambassador of love. His support is full of hope, wel…",ashokkangna,greater noida india,Socialist/Political critic's/Pro Farmer/Gandhian,55,242,1132,False,"Deeply touched by emotional message from #AamirKhan, movie star &amp; ambassador of love. His support is full of hope, well received in #China &amp; reflect our friendship. Believe we will eventually embrace brighter future when Spring flowers bloom across #China. @aamir_khan #FightVirus https://t.co/wPRFzFjCav"
2020-02-29 14:01:20+00:00,RT @rohini_sgh: How touching. If only he could have also seen the tragedy that unfolded in Delhi and conveyed his heartfelt condolences for…,sampath_ks,bangalore india,,54,886,6346,False,"How touching. If only he could have also seen the tragedy that unfolded in Delhi and conveyed his heartfelt condolences for those who have lost everything. But then the times we live in, Beijing moves our movie stars more than Delhi. https://t.co/7zQ79oKWG7"
2020-02-29 14:01:21+00:00,"RT @Katy60891492: 38% of Americans won't buy or drink Corona beer because of the #Coronavirus

Once you've grasped that, Trump's Presidency…",Bagria93deep,punjab india,"Not a keen observer, love cold weather, Beardo, Engineer, Foodie, Human made disaster, Impatient,  Philosuffer, Stubborn,  #Jaibhim #GoBigOrGoBigger",3974,3688,141298,False,"38% of Americans won't buy or drink Corona beer because of the #Coronavirus

Once you've grasped that, Trump's Presidency is less of an enigma."
2020-02-29 14:01:28+00:00,RT @evankirstel: 😷 Medical face masks on #Amazon have grown four times their price due to the #coronavirus outbreak: https://t.co/a60g1PcsDD,ay29020,varanasi india,100%Follow back,100,676,664,False,😷 Medical face masks on #Amazon have grown four times their price due to the #coronavirus outbreak: https://t.co/a60g1PcsDD
2020-02-29 14:01:34+00:00,"RT @ryanstruyk: Coronavirus cases by country via @CNN:

China 79,251
South Korea 2,931
Japan 907 
Italy 821
Iran 388
Singapore 98
Hong Kong…",aminaved16,new delhi india,Ae zindagi gale laga le,209,1046,6915,False,"Coronavirus cases by country via @CNN:

China 79,251
South Korea 2,931
Japan 907 
Italy 821
Iran 388
Singapore 98
Hong Kong 94
United States 65
Germany 53
Kuwait 43
France 40
Thailand 40
Spain 39
Bahrain 38
Taiwan 34
Australia 25
Malaysia 25
United Arab Emirates 19
Vietnam 16"
2020-02-29 14:01:40+00:00,RT @manjulika5: Who had thought that 2020 would be the year when we would be panicking before traveling to some of our favourite countries.…,DipanshuGoyal,new delhi india,"Travel Writer, Blogger who is trying to explore life day by day and a TV Journalist , worked with DD News. Retweets are not endorsement.",3974,2357,5401,False,"Who had thought that 2020 would be the year when we would be panicking before traveling to some of our favourite countries.

#Coronavid19 #coronavirus #Travelimpact"
2020-02-29 14:01:45+00:00,RT @gsakr16: 4th worst week since the great depression. #coronavirus https://t.co/VVqOoCden7,being_tiger_,new delhi india,"Acche ne accha or bure ne bura jana mujhe, jiski jaisi soch usne waisa pehchana mujhe | @BeingSalmanKhan Fan | Not here to entertain you |",20556,170,413113,False,4th worst week since the great depression. #coronavirus https://t.co/VVqOoCden7
2020-02-29 14:01:47+00:00,"RT @TheToddWilliams: Protect yourselves from Coronavirus with this easy acronym:

C lean your hands
O pen hands and clean them
R emove germ…",Bagria93deep,punjab india,"Not a keen observer, love cold weather, Beardo, Engineer, Foodie, Human made disaster, Impatient,  Philosuffer, Stubborn,  #Jaibhim #GoBigOrGoBigger",3974,3688,141298,False,"Protect yourselves from Coronavirus with this easy acronym:

C lean your hands
O pen hands and clean them
R emove germs from hands
O pen hands etc as above
N eat
A nd tidy hands
V erify hands are clean
I s your hands clean?
R emove hand germs
U ndirt your hands
S tay clean handed"
2020-02-29 14:01:50+00:00,"RT @asiffshahzad: Pakistan confirms another 2 cases of coronavirus, making total number to 4.",NavroopSingh_,new delhi india,"IPR Attorney, Geo Political Analyst, co-author of two books #TheNewGlobalOrder & #KoreanPeninsula with @AsianWarrior, Music Lover, Poet. RTs ≠Endorsements",25233,3326,699342,False,"Pakistan confirms another 2 cases of coronavirus, making total number to 4."
2020-02-29 14:01:54+00:00,People's lives are more important. It's just football. I urge Britain government to cancel PL this season and we'll start fresh once the virus is tackled. https://t.co/NzESaQ83Y6,TheAnnunakii,bangalore india,50 shades of fucked up.,2893,516,72609,False,
2020-02-29 14:02:00+00:00,"RT @MeghUpdates: #BREAKING: Panic has gripped P after #Pakistan govt's effort to hide #coronavirus cases was exposed today
Immediately GOP…",Naveenku555,india,Yeh dil manger more,1046,1210,192323,False,"#BREAKING: Panic has gripped P after #Pakistan govt's effort to hide #coronavirus cases was exposed today
Immediately GOP declared that 4 cases of #Corona are now active in P.
Note : As per some estimates hundreds of people have returned from infested #Iran 
#Coronaviruspakistan https://t.co/oWhdE9pOco"
