created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-03-22 23:00:00+00:00,"Along with curbs on the internet posing as an impediment to #socialdistancing, many of the other obstacles- both operational and psychological, in dealing with the virus in conflict zones like Syria and Yemen also apply to Kashmir, says Prithvi Iyer: https://t.co/ZqUYYhe6r9",orfonline,india,"Non–partisan, independent analyses on security, strategy, economy, development, energy and global governance. We are now on Telegram: https://t.co/A3RdQyd3AU",72165,154,136846,True,
2020-03-22 23:00:11+00:00,"#China has reported only one new local infection over the past four days, a seemingly remarkable turnaround given the chaos that surrounded the initial outbreak in the city of #Wuhan. #CoronavirusOutbreak 
https://t.co/y1IuyYVxAv",the_hindu,chennai india,News feeds from India's National Newspaper,6239779,199,323121,True,
2020-03-22 23:00:27+00:00,"RT @kawalpreetdu: While we all continue to fight coronavirus pandemic, news coming from #northeastdelhi is very bad. Delhi Police continues…",syed_sharib,india,"Unknown,sarfira musafir",85,320,6061,False,"While we all continue to fight coronavirus pandemic, news coming from #northeastdelhi is very bad. Delhi Police continues to harass, detain &amp; arrest Muslim youth. They have started profiling the anti-CAA protestors and are now also charging young women from the community."
2020-03-22 23:00:45+00:00,"Indian Dumbfucks who roam around thinking Corona isn't a big deal.

Meanwhile : https://t.co/ydlZOs5rKS",notsodumb_,mumbai india,"Somewhere between neurones and narratives, I was born, lived, dreamt and died. :)",184,181,3408,False,
2020-03-22 23:00:59+00:00,"RT @yadavtejashwi: There is no Corona TESTING Centre in Bihar, only Sample collections, then samples are sent to Kolkata that takes 12 hrs.…",ArzooNawabKhan1,new delhi india,https://t.co/8f2XzhyGBj at Sharda university,25,180,532,False,"There is no Corona TESTING Centre in Bihar, only Sample collections, then samples are sent to Kolkata that takes 12 hrs. These Samples if tested after 6hrs doesn't show the real result. That's why many results are showing negative. Why Central &amp; State govts are not coordinating?"
2020-03-22 23:01:07+00:00,RT @STcom: US futures plunge to volatility limit on recession fears over coronavirus https://t.co/3kaK1lufeR,kbr175,noida india,"Futures Trader, Student of Financial markets",90,1184,2781,False,US futures plunge to volatility limit on recession fears over coronavirus https://t.co/3kaK1lufeR
2020-03-22 23:01:12+00:00,"Why is the number of affected patients of Corona virus in India only increasing ? 

We are ourselves to be blamed. In spite of being cautioned repeatedly against the pandemic, 

- organisations / offices are still in full operation,
- debates are still ha…https://t.co/mATxTuYb68",antarang_anty,india,"Passionate singer, big admirer of languages, tennis, guitar; love cricket.! Business Developer by profession, proud gold medalist Mechanical Engineer",47,49,341,False,
2020-03-22 23:01:15+00:00,"RT @IndianExpress: The Haryana government, meanwhile, notified a lockdown on seven districts — Gurgaon, Faridabad, Sonepat, Panipat, Rohtak…",shubhamcooljain,india,,413,1885,25766,False,"The Haryana government, meanwhile, notified a lockdown on seven districts — Gurgaon, Faridabad, Sonepat, Panipat, Rohtak, Jhajjar and Panchkula — from 9 pm Sunday until March 31.

https://t.co/uaTgN6qDHb"
2020-03-22 23:01:20+00:00,"RT @TrendPSPK: Lockdown is not so bad after all. #JantaCurfew #IndiaFightsCorona 

https://t.co/nRYLC0ATnc",SaiDharamTejFn,hyderabad india,"Fan OF  @iamSaiDharamTej 💙

#Chitralahari 😎

#PrathiRojuPandaage  🤘
 next #SoloBratukeSoBetter🤗 
#SDT14",923,630,35835,False,"Lockdown is not so bad after all. #JantaCurfew #IndiaFightsCorona 

https://t.co/nRYLC0ATnc"
2020-03-22 23:01:21+00:00,"RT @NorbertElekes: You are not invincible. Take it serious.

And thank healthcare workers.",apandit1947,new delhi india,Come along with people as we need to be heard not herd✍️,263,525,27914,False,"You are not invincible. Take it serious.

And thank healthcare workers. https://t.co/8jHrLKuToX"
2020-03-22 23:01:31+00:00,RT @kawalpreetdu: this is what happens when purpose is overrided by herd mentality. Only by social distancing &amp; demanding personal healthca…,commercesahil,new delhi india,"no bio, I choose commerce after 10th",184,707,33886,False,"this is what happens when purpose is overrided by herd mentality. Only by social distancing &amp; demanding personal healthcare equipments for our doctors &amp; nurses that we can fight this pandemic. Demand Free testing and public healthcare for ALL! 
#JantaCurfew https://t.co/5DXwgMcOt3"
2020-03-22 23:01:32+00:00,"RT @drharshvardhan: Look at this video...it’s so us.. we Indians smile in the face of all odds !

Love you माँ 😘 ,whoever you are !!
#StayA…",manish_d_bohra,dehradun india,"My formula for living is quite simple. I get up in the morning and I go to bed at night. In between, I occupy myself as best I can",569,1088,37016,False,"Look at this video...it’s so us.. we Indians smile in the face of all odds !

Love you माँ 😘 ,whoever you are !!
#StayAtHome 

#Covid_19india #5Baje5Minute https://t.co/jrK1qF4W6h"
2020-03-22 23:01:33+00:00,"RT @Tejasvi_Surya: Thank you India. 

Let’s defeat #CoronaVirus https://t.co/KPmmVWQTn1",TrilokJyoti,india,,217,73,21551,False,"Thank you India. 

Let’s defeat #CoronaVirus https://t.co/KPmmVWQTn1"
2020-03-22 23:01:37+00:00,"RT @Bechtel: In coordination with our customer @aminerals, the INCO MLP project at Los Pelambres Mine in Chile donated 800 respirators #N95…",ssbsrgh,india,,60,368,12066,False,"In coordination with our customer @aminerals, the INCO MLP project at Los Pelambres Mine in Chile donated 800 respirators #N95 to the local emergency authorities in Los Vilos, Chile through the regional government. https://t.co/nw1h8lFuOO"
