created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-02-19 00:00:00+00:00,"Wuhan hospital chief dies of coronavirus amid rising death toll

(report by @spatranobis)

https://t.co/dTNuxTWjg5 https://t.co/UaxlzjF7kj",htTweets,india,"One of India's largest media companies. Latest news from around the world. Retweets are not endorsements

Telegram: https://t.co/oRjuzAvYUY",7298179,128.0,691709.0,True,
2020-02-19 00:00:12+00:00,"RT @DrJitendraSingh: #Kashmiri student, who was air-lifted from Wuhan during Corona Virus evacuation, is full of praise for the @narendramo…",alokranjan02,new delhi india,Freelance Journalist & Legal Learner | Keen on Environment & Nature | Tech | Space & Science | Research | RT's aren't Endorsements | Views are Personal,232,924.0,13372.0,False,"#Kashmiri student, who was air-lifted from Wuhan during Corona Virus evacuation, is full of praise for the @narendramodi Government to have come to her rescue and helped her as well as others like her. https://t.co/SzHDtqMmSN"
2020-02-19 00:00:27+00:00,RT @DerekOneGM: Wuhan lost a great doctor today. His name was Liu Zhiming. He is our hero! I hope all medical staff who are fighting agains…,saikiran2you,chennai india,I can't conclude my Bio in just three lines... need much more...,238,65.0,9169.0,False,Wuhan lost a great doctor today. His name was Liu Zhiming. He is our hero! I hope all medical staff who are fighting against the #COVID19 can return home safely! https://t.co/Gop839Nyll
2020-02-19 00:00:34+00:00,Nice. Stable numbers in Singapore as well https://t.co/vLN4jfPhVI,6pranavk,singapore india,PE Investor in India/SEA. Tweets mainly about #covid19 for now. Prev @worldbank & @McKinsey. Views my own.,852,897.0,4252.0,False,
2020-02-19 00:00:49+00:00,RT @PitStop4IP: Given the financials at play re; cancellation of major sporting events drafting contracts especially  #ForceMajeure &amp; preva…,anand_pushparaj,kerala india,Malayali | Travel Enthusiast🎒 | #Inquilab-e-#IndianFootball | Living the Indian life,394,1700.0,8734.0,False,Given the financials at play re; cancellation of major sporting events drafting contracts especially  #ForceMajeure &amp; prevailing law &amp; jurisdiction clauses have never been more important #F1 #SportsLaw https://t.co/6yCQKP77j2
2020-02-19 00:01:03+00:00,"RT @TechCrunch: Fifth Wall’s Brendan Wallace on coronavirus, WeWork and what’s shaking up proptech https://t.co/DhlsxzFAu7 by @cookie https…",mayur_shingote,pune india,Staff Software Engineer,1257,343.0,177013.0,False,"Fifth Wall’s Brendan Wallace on coronavirus, WeWork and what’s shaking up proptech https://t.co/DhlsxzFAu7 by @cookie https://t.co/sOJXYanh0M"
2020-02-19 00:02:16+00:00,RT @MubinaKapasi: Sharp rise in metal inventories in major ports across China due to coronavirus https://t.co/JGVBlUkQ9e,bhaveshjshah,mumbai india,Passion for Equity.Retweets are not endorsements. Tweets are only for information purpose.,112,647.0,4882.0,False,Sharp rise in metal inventories in major ports across China due to coronavirus https://t.co/JGVBlUkQ9e
2020-02-19 00:02:27+00:00,@WHO @DrTedros I SHOULD have been in the UNITED STATES of America ATLEAST 2 years ago IF PAID by the so called super powers Russia USA india CHINA &amp; as NOT PAID but to thier gangs my money / BETTER EMERGENCY IN THE W.H.O. UNO about caring scientists &amp; inventors away from POWERED PEOPLE ? um*CBI https://t.co/uffumwhHWg,maheshindia7777,vijayawada india world,HARDWARE & Networking Engineer  @ JETKING . INDIA. & Sydney University Graduate /Philosophy & Public Administration & International relations/Nickname : Bobby .,228,1487.0,17886.0,False,
2020-02-19 00:02:28+00:00,"Trump and the economic news that propel gold, not just the coronavirus https://t.co/No7NpXc4dO https://t.co/5D3XVwtM04",WaYs2rOcK,new delhi india,Raj Gaur,42,49.0,18912.0,False,
2020-02-19 00:02:45+00:00,"@DeepakcHindu @desimojito @choga_don @Swamy39 @TarekFatah @TajinderBagga @ishkarnBHANDARI @vhsindia 😱😱😱😱😱
#CoronavirusOutbreak 
#coronavirus 
@AMIT_GUJJU 
@muglikar_ 
@theskindoctor13 
@choga_don 
@fawadchaudhry 👈be careful  the coronavirus Love you https://t.co/QwXj3n5qxx",fan_of_yogiji,maharashtra india,"Government and Politics Business & CEOs
#mainbhichowkidar",31,92.0,1569.0,False,
2020-02-19 00:03:17+00:00,RT @maheshindia7777: @WHO @DrTedros I SHOULD have been in the UNITED STATES of America ATLEAST 2 years ago IF PAID by the so called super p…,maheshindia7777,vijayawada india world,HARDWARE & Networking Engineer  @ JETKING . INDIA. & Sydney University Graduate /Philosophy & Public Administration & International relations/Nickname : Bobby .,228,1487.0,17886.0,False,@WHO @DrTedros I SHOULD have been in the UNITED STATES of America ATLEAST 2 years ago IF PAID by the so called super powers Russia USA india CHINA &amp; as NOT PAID but to thier gangs my money / BETTER EMERGENCY IN THE W.H.O. UNO about caring scientists &amp; inventors away from POWERED PEOPLE ? um*CBI https://t.co/uffumwhHWg
2020-02-19 00:03:26+00:00,"RT @MehranMarri: This is how Pakistan treats Occupied #Balochistan--a dumpyard for Punjabis infected with #CoronaVirus. 

Chief Justice of…",sandeep_krmalik,india,,271,253.0,15410.0,False,"This is how Pakistan treats Occupied #Balochistan--a dumpyard for Punjabis infected with #CoronaVirus. 

Chief Justice of High Court says Pakistanis infected in China with #CoVid-19 should be quarantined in near Gawadar, since #Baloch lives don't matter. https://t.co/wQfvMgbiwW"
2020-02-19 00:04:18+00:00,"RT @bamitav: Race against time! AI helps research and development of new #Coranavirus #vaccine. https://t.co/xqj9xTdSiy

#ML #DL #AI #Predi…",bamitav,bangalore india,Co-Founder & SVP @Ta3s_Co | Tweets for #STEM Community & Tech Leaders (#CSuite #CXO #CEO #CIO #CTO) on Global #TechTrends & #Technological Advances!,25067,19544.0,94893.0,False,"Race against time! AI helps research and development of new #Coranavirus #vaccine. https://t.co/xqj9xTdSiy

#ML #DL #AI #PredictiveAnalysis #DataScience #Analytics #Algorithms #NLP #Tech #Technology #TechNews #RT #COVID19 #nCoV20 #nCoV #nCoV2020"
2020-02-19 00:04:29+00:00,"Patient waiting for coronavirus test escapes from Austrian hospital, causes panic, police hunting https://t.co/F2iFZsknMH",WaYs2rOcK,new delhi india,Raj Gaur,42,49.0,18912.0,False,
2020-02-19 00:04:53+00:00,RT @TarekFatah: Pakistani doctors at Karachi Airport invoking #CoronaVirus scare to extort bribes from passengers arriving from overseas.…,yad_iamash,india,"Jai Hind Jai Bharat
Vande Mataram
Bharat Mata ki Jai 💪🇮🇳💪
#IndianArmedForces",94,131.0,21275.0,False,"Pakistani doctors at Karachi Airport invoking #CoronaVirus scare to extort bribes from passengers arriving from overseas. 

The whole country is rotten to the core. Unheard of blackmail to harass passengers by threatening to label them as carriers of virus unless they pay money. https://t.co/VihHE9V9we"
2020-02-19 00:05:25+00:00,"RT @bamitav: Blockchain Technology Can Help Xi Jinping And #China Find Redemption After #Coronavirus - #Forbes https://t.co/q1ndFofMCZ

#Bi…",bamitav,bangalore india,Co-Founder & SVP @Ta3s_Co | Tweets for #STEM Community & Tech Leaders (#CSuite #CXO #CEO #CIO #CTO) on Global #TechTrends & #Technological Advances!,25067,19544.0,94893.0,False,"Blockchain Technology Can Help Xi Jinping And #China Find Redemption After #Coronavirus - #Forbes https://t.co/q1ndFofMCZ

#Bitcoin #Blockchain #CryptoCurrency #BTC #Crypto #ICO #TechNews #RT #Ethereum #Tech #technology #CryptoMining #CryptoJacking"
2020-02-19 00:06:03+00:00,"RT @sagenaradamuni: #Kashmiri student, who was air-lifted from #Wuhan during #Corona Virus evacuation, is full of praise for the @narendram…",arjun_25,goa india,"Intellectual, Social Worker, Animal lovers, Historian in making. Love My Mother Land, Jai Hind",50,380.0,4567.0,False,"#Kashmiri student, who was air-lifted from #Wuhan during #Corona Virus evacuation, is full of praise for the @narendramodi Government to have come to her rescue and helped her as well as others like her. https://t.co/NYe1b7hVgZ"
2020-02-19 00:06:14+00:00,Apple issues revenue warning due to slowdown in China - https://t.co/oSuXatuV9M news - https://t.co/oSuXatuV9M...,newsnation_24,new delhi india,,549,132.0,6720.0,False,
