created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-05-22 22:15:08+00:00,"Update on Srivardhan Cases. All 3 are different case
1.Srivardhan - Vadavli-55yrs/M
Came from Khar with his family on 17th May. His health got worse on 18th May and he died. His corono report came positive on 22nd May.
2.Srivardhan - Khujare-62yrs/M
Came from Prabhadevi with https://t.co/XcaFbypqUd",pphantom2804,mumbai india,Chartered Accountant | Introvert | Good Sense Of Humour | Trying To Understand MYSELF !!!!,1463,201,6725,False,
2020-05-22 22:15:11+00:00,"@IvankaTrump You Are So Cute Just Like Your Father 🤦‍♂️
Don't Worry True Indians Not Gonna Vote For Trump Over This Stupidity Glorifying Government Failure As Cycle Riding Joy
Your Father Started A Trade War
China Ended It With Corona, Winning.
You Failed Whole World Including India Too 🤦‍♂️",MaatiKaLaaL11,rishikesh india,"मस्जिद की मीनारे बोली मंदिर के कांगूरो से
अाओ मिलकर देश बचा ले मजहब के लंगूरो से
#IndiaRejects_CAA_NRC
Voter Supporter Atal Ji's BJP But Not A Fan Of Modi's BJP",207,263,11459,False,
2020-05-22 22:15:17+00:00,"RT @AmilwithanL: Shot this in Lajpat Nagar.
Migrants, waiting for a bus home, being sprayed with sanitisers by @OfficialSdmc workers.
#coro…",mr_wahidkhan,india,There is zero chance of being a good person without doing good for others!,304,644,3627,False,"Shot this in Lajpat Nagar.
Migrants, waiting for a bus home, being sprayed with sanitisers by @OfficialSdmc workers.
#coronavirus #MigrantWorkers https://t.co/GrXegbw0Lu"
2020-05-22 22:15:19+00:00,RT @glenngabe: Google announced this on 5/11 and @brodieseo just saw it in his dashboard -&gt; Google My Business COVID-19 Donation &amp; Gift Car…,vaghelanils,vododara india,"💓 🎼 🏸

💻 SEOs

🌿  optimist 💨

🕶🚬 Si-Mingle

👔 Entrepreneur",1,45,16,False,Google announced this on 5/11 and @brodieseo just saw it in his dashboard -&gt; Google My Business COVID-19 Donation &amp; Gift Card Links Now Rolling Out https://t.co/rd6j3eHE72 https://t.co/Lh1SEHFG3i
2020-05-22 22:15:23+00:00,"RT @VirajTawdeMT: @maha_governor 2.
And so as you mentioned that exam should be conducted and not to give degree as a award (which is not e…",IraniDarayas,ratnagiri india,Am into Agriculture.,453,131,92959,False,"@maha_governor 2.
And so as you mentioned that exam should be conducted and not to give degree as a award (which is not ethical or appropriate), are you willing to take responsibility of each and every student if he/she faces problem of this pandemic situation?"
2020-05-22 22:15:33+00:00,RT @PinkvillaTelly: Bigg Boss 13 contestant @imrealasim is proud of brother Umar Riaz for fighting COVID 19 on the frontlines - https://t.c…,SayeedShahid4,karimnagar india,,29,24,10810,False,Bigg Boss 13 contestant @imrealasim is proud of brother Umar Riaz for fighting COVID 19 on the frontlines - https://t.co/LHh74zR9Ld
2020-05-22 22:15:36+00:00,RT @rtimuzaffar: Few days bk a Baker tested COVID +ve in Watergam Baramulla. The ignorant law enforcing agencies destroyed his entire Baker…,iamchintuji,india,Anti-national. Anti-fascist.,135,288,1986,False,"Few days bk a Baker tested COVID +ve in Watergam Baramulla. The ignorant law enforcing agencies destroyed his entire Bakery items. Didn't they knew COVID 19 Virus survives for 6 to 7 hrs max ? Let Govt compensate the poor Baker !
@kansalrohit69 
@BaramullaPolice 
@AtharParvaiz https://t.co/vmcUrvhUxZ"
2020-05-22 22:15:41+00:00,"RT @007AliSohrab: #MuslimSaviours helping the needy and migrants during pandemic.
Food, milk, sanitary pads: Jamaat-e-Islami (@JIHMarkaz) t…",ali_shaddan,chandigarh india,AlhmDuLiLLah,25,127,244,False,"#MuslimSaviours helping the needy and migrants during pandemic.
Food, milk, sanitary pads: Jamaat-e-Islami (@JIHMarkaz) turns saviour for migrants passing through Bhopal.
https://t.co/8azJpHpm3Z"
2020-05-22 22:15:43+00:00,"RT @007AliSohrab: 1. Muslims distributing ration to needies.
2. Muslims distribute cooked food daily in langar ever since lockdown. 
3. Mus…",ziyaullahrao,dehradun india,थाना भवन शामली,45,100,256,False,"1. Muslims distributing ration to needies.
2. Muslims distribute cooked food daily in langar ever since lockdown. 
3. Muslim volunteers sanitizing slums.
#MuslimSaviours https://t.co/mrFEu6m2jt"
2020-05-22 22:15:47+00:00,"RT @DDNewslive: As and when required,  we are ready to tackle of the uncertain sitatutuion of economy due to coronavirus pandemic: FM @nsit…",rpandya72,mulund mumbai india,"ReTweeter🙏
🚩l नमस्ते सदा वत्सले मातृभुमे।🚩",1331,1711,305225,False,"As and when required,  we are ready to tackle of the uncertain sitatutuion of economy due to coronavirus pandemic: FM @nsitharaman 
@PIB_India @FinMinIndia @airnewsalerts

#AtmaNirbharBharatAbhiyan https://t.co/ThU4g1Ms9U"
2020-05-22 22:15:48+00:00,@badestkarma I was talking about natural calamities and its casualties.. (If coronavirus is not man-made),shakti_sourabh,india,"Electrical Engineer;
Foodie मुसाफ़िर;
Earnest अल्हड़;
An egalitarian;
Diversity celebrant..

I'm responsible for what I say, not for what you understand..",67,369,461,False,
2020-05-22 22:15:51+00:00,"RT @007AliSohrab: #MuslimSaviours helping the needy and migrants during pandemic.
Food, milk, sanitary pads: Jamaat-e-Islami (@JIHMarkaz) t…",ziyaullahrao,dehradun india,थाना भवन शामली,45,100,256,False,"#MuslimSaviours helping the needy and migrants during pandemic.
Food, milk, sanitary pads: Jamaat-e-Islami (@JIHMarkaz) turns saviour for migrants passing through Bhopal.
https://t.co/8azJpHpm3Z"
